# gitter live-R baseline generated 2026-03-03 15:24:21Z
# source_repo	https://github.com/omarwagih/gitter.git
# source_ref	master
# row	col	size	circularity	flags
21	7	321	0.895582286314142	
21	8	301	0.839782766917622	
21	9	242	0.877478142575491	
21	10	233	0.886946380890144	
21	11	147	0.871416556983098	
21	12	153	1.02959961265332	
21	13	293	0.949119092166186	
21	14	291	1.00622434931254	
21	15	182	0.872001772181171	
21	16	201	0.88392524517022	
21	17	316	0.919996636077992	
21	18	320	1.01735406492659	
21	19	111	0.798364595907696	
21	20	106	0.974548835299351	
21	21	329	0.831181800109959	
21	22	326	0.942138503722043	
21	23	0	NA	
21	24	0	NA	
21	25	337	0.886592526094136	
21	26	319	0.970043248266695	
21	27	294	0.74275820435358	
21	28	305	0.927470817308282	
21	29	318	0.902905408688604	
21	30	361	0.798893723935293	
21	31	0	NA	
21	32	0	NA	
21	33	364	0.974067212024803	
21	34	358	0.84160298124324	
21	35	158	0.946575265752239	
21	36	153	0.86253029488002	
21	37	0	NA	
21	38	0	NA	
21	39	434	0.925383121748689	
21	40	403	0.878134118713422	
21	41	424	0.751828904305066	
21	42	406	0.912612332830273	
21	43	312	0.984307876853569	
21	44	352	0.982071541378748	
21	45	401	0.92168415791283	
21	46	442	0.971878005883675	
21	47	0	NA	
21	48	0	NA	
22	1	482	0.804492844652039	
22	2	391	0.892830186970401	
22	3	370	0.934763726567431	
22	4	367	0.927184561216884	
22	5	341	0.897115879519585	
22	6	331	0.939816636087824	
22	7	324	0.838123851876032	
22	8	314	0.820313225756203	
22	9	234	1.00685940934757	
22	10	217	0.933711503540266	
22	11	139	0.886658931821514	
22	12	137	0.842170207595684	
22	13	274	0.812136519093091	
22	14	311	0.921804589189603	
22	15	182	0.967205705068157	
22	16	213	0.889034539562785	
22	17	318	0.893662610986146	
22	18	336	0.971038457823946	
22	19	94	0.811947044866127	
22	20	125	0.946968147382843	
22	21	321	0.934553544876695	
22	22	314	0.840266770812605	
22	23	0	NA	
22	24	0	NA	
22	25	317	0.939588600556605	
22	26	280	0.851448619168259	
22	27	291	0.918056385142271	
22	28	303	0.963307130227367	
22	29	298	0.867591764402664	
22	30	345	0.824196159167841	
22	31	0	NA	
22	32	0	NA	
22	33	362	0.914552618965973	
22	34	358	0.935261575862168	
22	35	166	1.02043981358309	
22	36	136	1.0478844820594	
22	37	0	NA	
22	38	0	NA	
22	39	377	0.880415655626813	
22	40	372	0.97867186856682	
22	41	383	0.880311801697291	
22	42	416	0.914708711419929	
22	43	284	0.937517118721221	
22	44	350	0.836141031039838	
22	45	348	0.893971913552204	
22	46	439	0.950494279446138	
22	47	0	NA	
22	48	0	NA	
23	1	348	0.879183180663421	
23	2	358	0.974602265622592	
23	3	374	0.893476416025427	
23	4	367	0.958773738383842	
23	5	0	NA	
23	6	0	NA	
23	7	326	0.831675915766749	
23	8	283	0.997860157333735	
23	9	294	0.970528284873377	
23	10	307	0.856522622736578	
23	11	304	0.762764631811725	
23	12	333	0.929061997952054	
23	13	0	NA	
23	14	0	NA	
23	15	354	0.894341511364515	
23	16	359	0.937874038364576	
23	17	293	0.907442844662716	
23	18	308	0.929562975394454	
23	19	251	0.966981636018049	
23	20	251	0.975250648926762	
23	21	274	0.833203291614653	
23	22	270	0.814876634274359	
23	23	173	0.91937685152083	
23	24	128	0.946993696011162	
23	25	350	0.863823391482078	
23	26	332	0.926272021982228	
23	27	125	0.963129119539889	
23	28	114	1.04809969079364	
23	29	321	0.994160932207276	
23	30	347	0.876656792213239	
23	31	291	0.884898386349869	
23	32	293	0.967227168258161	
23	33	0	NA	
23	34	0	NA	
23	35	441	0.960935847028832	
23	36	411	0.881908053218339	
23	37	0	NA	
23	38	0	NA	
23	39	221	0.99353362342606	
23	40	200	0.817231727714341	
23	41	0	NA	
23	42	0	NA	
23	43	359	0.960687167903583	
23	44	365	0.960256000072284	
23	45	0	NA	
23	46	0	NA	
23	47	424	0.853468477816361	
23	48	497	0.924685768702957	
24	1	408	0.968212348355662	
24	2	347	0.928575062012655	
24	3	380	0.84094076203715	
24	4	363	0.932505185688075	
24	5	0	NA	
24	6	0	NA	
24	7	336	0.921279153390912	
24	8	293	0.907442844662716	
24	9	341	0.783776303861035	
24	10	297	0.980431634719024	
24	11	301	0.908436544135489	
24	12	326	0.932409076245689	
24	13	0	NA	
24	14	0	NA	
24	15	372	0.918120861803808	
24	16	374	0.809760502307189	
24	17	300	0.895864960309109	
24	18	279	0.778403295581451	
24	19	251	0.995656402569306	
24	20	252	0.979136109679459	
24	21	256	0.758784484992085	
24	22	257	0.970094785853272	
24	23	153	0.86253029488002	
24	24	139	0.972310270734045	
24	25	286	0.892550187912123	
24	26	341	0.833574243983459	
24	27	123	0.805724902008178	
24	28	115	0.773882061798248	
24	29	325	0.891118228726328	
24	30	347	0.848241239478769	
24	31	278	0.999753863343872	
24	32	289	0.936161834935248	
24	33	0	NA	
24	34	0	NA	
24	35	399	0.875000671511797	
24	36	384	0.932366439060114	
24	37	0	NA	
24	38	0	NA	
24	39	212	0.953072978128167	
24	40	208	0.808175836560823	
24	41	0	NA	
24	42	0	NA	
24	43	343	0.998603943590985	
24	44	356	0.884637907792339	
24	45	0	NA	
24	46	0	NA	
24	47	409	0.891208075815855	
24	48	470	0.874451330564164	
25	1	466	0.978622491010818	
25	2	419	0.779564058524223	
25	3	379	0.920226251051519	
25	4	369	0.925855753745154	
25	5	242	0.820763062637292	
25	6	246	0.884674281951771	
25	7	327	0.93526922678632	
25	8	296	0.819893647905234	
25	9	257	0.906183959133463	
25	10	255	0.86485364038227	
25	11	289	0.895054546442065	
25	12	302	0.808154664921677	
25	13	338	0.889223364450498	
25	14	371	0.852730230886932	
25	15	0	NA	
25	16	0	NA	
25	17	349	0.815026694466201	
25	18	364	0.919605395866337	
25	19	99	0.984035425521815	
25	20	100	1.06286341216281	
25	21	323	0.974833899520807	
25	22	358	0.919660761642785	
25	23	307	0.933552593159484	
25	24	319	0.89000233437449	
25	25	310	0.918840587295103	
25	26	300	0.873414527922144	
25	27	296	0.778728153483277	
25	28	284	0.778700236794699	
25	29	262	0.988968225266759	
25	30	260	0.981418849501364	
25	31	320	0.948480606240106	
25	32	353	0.877183093962628	
25	33	364	0.904517411338234	
25	34	386	0.810618629893081	
25	35	371	0.839377881517616	
25	36	384	0.917366159769423	
25	37	280	0.924312652260359	
25	38	281	0.927613768875574	
25	39	0	NA	
25	40	0	NA	
25	41	395	0.829519064268827	
25	42	367	0.927184561216884	
25	43	293	0.931514815698411	
25	44	292	0.904345770107553	
25	45	350	0.869728280132917	
25	46	352	0.840918979788637	
25	47	393	0.825318967740883	
25	48	459	0.884152531737618	
26	1	533	0.884660916595484	
26	2	450	0.974310764808115	
26	3	393	0.976580611692104	
26	4	370	0.966611125891067	
26	5	254	0.878285170877616	
26	6	248	0.899233799002982	
26	7	340	0.909843000242948	
26	8	273	0.918564360308355	
26	9	301	0.932219441104019	
26	10	266	1.01256539620935	
26	11	298	0.947410972962889	
26	12	312	0.870472502585708	
26	13	316	0.897226758319494	
26	14	364	0.935074070497133	
26	15	0	NA	
26	16	0	NA	
26	17	360	0.846304673875884	
26	18	333	0.929061997952054	
26	19	115	0.860922079334089	
26	20	95	1.11454242568625	
26	21	337	0.837424086870837	
26	22	346	0.874130403763057	
26	23	312	0.924768591084104	
26	24	300	0.964266675385503	
26	25	313	0.920856710788519	
26	26	307	0.821534709042897	
26	27	293	0.949119092166186	
26	28	265	0.980286443136555	
26	29	270	0.979004539237118	
26	30	234	0.928221506777759	
26	31	343	0.91787102671568	
26	32	368	0.929710949667066	
26	33	335	1.00038253901184	
26	34	347	0.992472237598939	
26	35	394	0.885638569298343	
26	36	392	0.841138581171749	
26	37	288	0.995850902412415	
26	38	278	0.877043556940039	
26	39	0	NA	
26	40	0	NA	
26	41	381	0.904139472361537	
26	42	364	0.974067212024803	
26	43	284	0.963209544582607	
26	44	311	0.883030132396717	
26	45	371	0.915652794971002	
26	46	374	0.867660206493902	
26	47	415	0.884870957432502	
26	48	480	0.880460517775031	
27	1	0	NA	
27	2	0	NA	
27	3	437	0.866736748850172	
27	4	390	0.896401051336667	
27	5	0	NA	
27	6	0	NA	
27	7	352	0.926055101439572	
27	8	346	0.711299967547858	
27	9	129	0.530391305281351	C
27	10	132	0.811434068632338	
27	11	376	0.892274124955218	
27	12	302	0.918348153531479	
27	13	306	0.965378879221769	
27	14	322	0.920968474083166	
27	15	241	0.9363960413998	
27	16	262	0.811433533452668	
27	17	0	NA	
27	18	0	NA	
27	19	371	0.969223588393475	
27	20	365	0.976743220849047	
27	21	278	1.00801208114044	
27	22	292	0.835163957864237	
27	23	320	0.948480606240106	
27	24	316	0.936624598662105	
27	25	0	NA	
27	26	0	NA	
27	27	285	0.948262000425953	
27	28	270	0.891301486108203	
27	29	302	0.918348153531479	
27	30	301	0.932219441104019	
27	31	230	1.01145674820473	
27	32	231	0.943902645510064	
27	33	0	NA	
27	34	0	NA	
27	35	0	NA	
27	36	0	NA	
27	37	0	NA	
27	38	0	NA	
27	39	431	0.962550238370362	
27	40	414	0.882738738257966	
27	41	0	NA	
27	42	0	NA	
27	43	307	0.986766231144498	
27	44	312	0.966287261210811	
27	45	0	NA	
27	46	0	NA	
27	47	392	0.854165197358961	
27	48	461	0.914337851761852	
28	1	0	NA	
28	2	0	NA	
28	3	458	0.840106077377008	
28	4	407	0.867813204036213	
28	5	0	NA	
28	6	0	NA	
28	7	381	0.856416992138753	
28	8	375	0.829875752010346	
28	9	109	0.90190959572924	
28	10	121	0.921206112340837	
28	11	372	0.742335962945603	
28	12	329	0.811993987993153	
28	13	296	1.00390853942413	
28	14	307	0.79414821767266	
28	15	251	0.995656402569306	
28	16	248	0.944045933307964	
28	17	0	NA	
28	18	0	NA	
28	19	376	0.96590068820583	
28	20	348	0.931251070836899	
28	21	253	0.874827355244239	
28	22	271	0.730361374433337	
28	23	331	0.850300871798217	
28	24	340	0.888237250818818	
28	25	0	NA	
28	26	0	NA	
28	27	294	0.970528284873377	
28	28	270	0.933610221011639	
28	29	306	0.991230178166734	
28	30	309	0.826886726691385	
28	31	204	0.877774869687623	
28	32	234	0.928221506777759	
28	33	0	NA	
28	34	0	NA	
28	35	0	NA	
28	36	0	NA	
28	37	0	NA	
28	38	0	NA	
28	39	374	0.960762918587714	
28	40	370	0.801099962175561	
28	41	0	NA	
28	42	0	NA	
28	43	319	1.006391707424	
28	44	323	0.901162238253794	
28	45	0	NA	
28	46	0	NA	
28	47	402	0.870384283228582	S
28	48	523	0.845150917170454	S
29	1	189	0.897020263917746	
29	2	277	0.914409302414712	
29	3	425	0.79072726699951	
29	4	384	0.868790044481845	
29	5	352	0.904247452788436	
29	6	379	0.950946695581066	
29	7	0	NA	
29	8	0	NA	
29	9	367	0.927184561216884	
29	10	344	0.927100785258553	
29	11	291	0.986950624906826	
29	12	279	0.946251630065308	
29	13	299	0.786620668552364	
29	14	290	0.905033407323481	
29	15	299	0.926025291993694	
29	16	292	0.990342207810286	
29	17	396	0.762798262675592	
29	18	392	0.881142942043022	
29	19	296	1.02351342747943	
29	20	312	0.924768591084104	
29	21	187	0.833018675972273	
29	22	172	0.969641900126558	
29	23	321	0.934553544876695	
29	24	328	0.899343935453033	
29	25	100	0.993975177294762	
29	26	114	1.00266147213338	
29	27	269	0.905105541842298	
29	28	255	0.881742986510992	
29	29	216	0.971055487149453	
29	30	238	0.916898921801974	
29	31	238	0.952281386145348	
29	32	264	0.91286332721138	
29	33	115	0.951555995494153	
29	34	132	1.01706435023412	
29	35	0	NA	
29	36	0	NA	
29	37	306	0.890882818480587	
29	38	314	0.8260832438978	
29	39	346	0.795268625032018	
29	40	336	0.937431925861532	
29	41	367	0.905780527639779	
29	42	361	0.798893723935293	
29	43	279	0.964730561712027	
29	44	291	0.986950624906826	
29	45	374	0.873409695502462	
29	46	435	0.881013094232417	
29	47	0	NA	
29	48	0	NA	
30	1	181	0.961891388007342	
30	2	237	0.968419597341494	
30	3	401	0.795335094482652	
30	4	411	0.832405475240284	
30	5	383	0.829246717603351	
30	6	381	0.843153764042511	
30	7	0	NA	
30	8	0	NA	
30	9	348	0.893971913552204	
30	10	364	0.974067212024803	
30	11	316	0.996927208608102	
30	12	322	0.832950247852106	
30	13	326	0.991329463745901	
30	14	299	0.926025291993694	
30	15	243	0.925012749168691	
30	16	279	0.983756126841386	
30	17	341	0.897115879519585	
30	18	370	0.913184728138196	
30	19	288	0.932922520627514	
30	20	293	0.967227168258161	
30	21	177	0.997829164665121	
30	22	177	1.02305837520737	
30	23	296	0.99595256648818	
30	24	321	0.951444608134607	
30	25	106	0.93229926356262	
30	26	101	0.861416546512604	
30	27	257	0.906183959133463	
30	28	259	1.00633433494833	
30	29	221	0.817521901634636	
30	30	228	0.972291943588484	
30	31	230	0.893655973120141	
30	32	272	0.940525852278392	
30	33	126	0.803733995751876	
30	34	134	0.96379149415884	
30	35	0	NA	
30	36	0	NA	
30	37	351	0.806760946203001	
30	38	323	0.957372611923607	
30	39	331	0.939816636087824	
30	40	332	0.919610442920735	
30	41	366	0.792439422043933	
30	42	344	0.869077626862692	
30	43	300	0.8892005683501	
30	44	286	0.885763322776576	
30	45	369	0.88153154415343	
30	46	455	0.95552196010713	
30	47	0	NA	
30	48	0	NA	
31	1	485	0.877171995181822	
31	2	438	0.91982113961961	
31	3	405	0.983355228696214	
31	4	387	0.939650551865271	
31	5	0	NA	
31	6	0	NA	
31	7	425	0.873706607537109	
31	8	366	0.854727135170858	
31	9	299	0.813983456483673	
31	10	314	0.930696594873104	
31	11	331	0.907569642179738	
31	12	372	0.882781847030162	
31	13	0	NA	
31	14	0	NA	
31	15	345	0.939211680558085	
31	16	306	0.983552008893213	
31	17	246	0.955823345163281	
31	18	208	1.01976865398978	
31	19	226	0.878114130109356	
31	20	198	0.948661268636659	
31	21	265	0.942034133456644	
31	22	286	0.869693946721864	
31	23	341	0.968209887933377	
31	24	295	0.973829401488593	
31	25	50	0.895716730219674	
31	26	41	0.997411239597103	
31	27	301	0.993636101179886	
31	28	296	0.861769000883183	
31	29	284	0.982019639878909	
31	30	266	0.88504453373089	
31	31	323	0.901162238253794	
31	32	376	0.819301311752473	
31	33	0	NA	
31	34	0	NA	
31	35	398	0.989005301408289	
31	36	413	0.88060651908343	
31	37	0	NA	
31	38	0	NA	
31	39	387	0.939650551865271	
31	40	350	0.884235957563786	
31	41	0	NA	
31	42	0	NA	
31	43	389	0.804685396189621	
31	44	381	0.985571566557927	
31	45	0	NA	
31	46	0	NA	
31	47	520	0.874823200293671	S
31	48	613	0.874759358800288	S
32	1	533	0.861310590538913	
32	2	457	0.826531137728027	
32	3	446	0.942525093997504	
32	4	397	0.878561796128286	
32	5	0	NA	
32	6	0	NA	
32	7	459	0.910371093185879	
32	8	399	0.911097812279258	
32	9	379	0.893425376905128	
32	10	313	0.911262490798771	
32	11	369	0.81659773997818	
32	12	423	0.915852118919628	
32	13	0	NA	
32	14	0	NA	
32	15	465	0.908845194039033	
32	16	407	0.886850090115044	
32	17	349	0.881709569113604	
32	18	335	0.875174938306777	
32	19	371	0.886309492902229	
32	20	363	0.917079007416155	
32	21	371	0.839377881517616	
32	22	385	0.884908730165685	
32	23	436	0.986438696338761	
32	24	472	0.865786175812114	
32	25	135	0.761056142541194	
32	26	130	0.973216263595057	
32	27	469	0.872590795818283	
32	28	435	0.825899117736324	
32	29	426	0.9083253683524	
32	30	384	0.766282284330945	
32	31	452	0.858175634981192	
32	32	501	0.871134367683573	
32	33	0	NA	
32	34	0	NA	
32	35	574	0.799029969883761	
32	36	542	0.83294936590668	
32	37	0	NA	
32	38	0	NA	
32	39	509	0.907774691022399	
32	40	467	0.844617158247239	
32	41	0	NA	
32	42	0	NA	
32	43	470	0.899926294180313	
32	44	498	0.842535617898506	
32	45	0	NA	
32	46	0	NA	
32	47	579	0.906341765038751	
32	48	582	0.845382157799084	S
